"X.1","Area","Mean","Min","Max","X","Y","distance_cm","cond","day","min"
8,0,70,70,70,2701,892,2.72420840416599,"dep","4",30
9,0,72,72,72,2704,975,2.7120001271715,"dep","4",30
10,0,64,64,64,2628,1119,3.10656990411643,"dep","4",30
11,0,66,66,66,2504,962,3.7354615857912,"dep","4",30
12,0,76,76,76,2575,969,3.37222331315421,"dep","4",30
13,0,70,70,70,2413,1174,4.20940956890732,"dep","4",30
14,0,76,76,76,2337,1151,4.59763928552059,"dep","4",30
15,0,55,55,55,2220,1113,5.19521030986832,"dep","4",30
16,0,88,88,88,2221,1042,5.18739506013529,"dep","4",30
17,0,84,84,84,2201,901,5.28443757468988,"dep","4",30
18,0,79,79,79,2224,870,5.16550585269426,"dep","4",30
19,0,71,71,71,2296,893,4.79775523600599,"dep","4",30
20,0,74,74,74,2115,957.667,5.72688955360933,"dep","4",30
21,0,90,90,90,2096.333,951,5.82220728430872,"dep","4",30
22,0,81,81,81,2100.333,903,5.79990589159378,"dep","4",30
23,0,80,80,80,2068.333,916.333,5.96424487078066,"dep","4",30
24,0,75,75,75,2020.333,1172.333,6.2197129647604,"dep","4",30
25,0,96,96,96,1944.333,1169.667,6.60871465015681,"dep","4",30
26,0,100,100,100,1827,1173.667,7.2095850657645,"dep","4",30
27,0,107,107,107,1797.667,888.333,7.34893088172863,"dep","4",30
28,0,119,119,119,1600.333,897.667,8.35959091789771,"dep","4",30
29,0,95,95,95,1651,1205.667,8.11188032432473,"dep","4",30
30,0,117,117,117,1521.667,1205.667,8.77403618197494,"dep","4",30
31,0,127,127,127,1441.667,1180.333,9.1826563895263,"dep","4",30
32,0,130,130,130,1373.667,1207,9.53181348578952,"dep","4",30
33,0,112,112,112,1384.333,1128.333,9.47421941777895,"dep","4",30
34,0,123,123,123,1143,912.333,10.7015897557746,"dep","4",30
35,0,155,155,155,1155,883,10.6390388452828,"dep","4",30
36,0,158,158,158,1103,880.333,10.9051658931647,"dep","4",30
37,0,158,158,158,1028.333,915,11.2887602446929,"dep","4",30
38,0,117,117,117,981.667,881.667,11.5264141955187,"dep","4",30
39,0,116,116,116,963,877.667,11.6218331773612,"dep","4",30
40,0,113,113,113,1152.333,1172.333,10.6636776484868,"dep","4",30
41,0,142,142,142,1209.667,1227,10.3722158713772,"dep","4",30
42,0,163,163,163,1055,1199,11.163013104275,"dep","4",30
43,0,120,120,120,979,1232.333,11.5533814712994,"dep","4",30
44,0,153,153,153,900.333,1229.667,11.9560375965709,"dep","4",30
45,0,134,134,134,937.667,1061.667,11.758517892656,"dep","4",30
46,0,132,132,132,922,961,11.834907641698,"dep","4",30
47,0,129,129,129,874,946,12.0800873743013,"dep","4",30
48,0,138,138,138,840,907,12.252679110772,"dep","4",30
49,0,162,162,162,761,812,12.6535347131441,"dep","4",30
50,0,185,185,185,755,894,12.6873664465478,"dep","4",30
51,0,133,133,133,697,889,12.9841235732947,"dep","4",30
52,0,174,174,174,685,889,13.0455608730698,"dep","4",30
53,0,160,160,160,745,955,12.7408800267808,"dep","4",30
54,0,156,156,156,760,971,12.664690832992,"dep","4",30
55,0,191,191,191,712,997,12.9114271073533,"dep","4",30
56,0,196,196,196,693,917,13.0056656773472,"dep","4",30
57,0,170,170,170,568,971,13.6476876293923,"dep","4",30
58,0,189,189,189,591,1173,13.5376016203145,"dep","4",30
59,0,137,137,137,669,1203,13.1393981047706,"dep","4",30
60,0,192,192,192,689,1176,13.0359775654512,"dep","4",30
61,0,152,152,152,731,1136,12.8194284389137,"dep","4",30
62,0,182,182,182,673,1134,13.1162994589601,"dep","4",30
63,0,177,177,177,647,1115,13.2486922842433,"dep","4",30
64,0,176,176,176,687,1114,13.0438633205601,"dep","4",30
65,0,164,164,164,798,1165,12.4775044837305,"dep","4",30
66,0,191,191,191,797,1070,12.479017637565,"dep","4",30
3,0,91,91,91,3020,1164,1.04476564183404,"dep","4",5
4,0,64,64,64,2894,1161,1.693176792134,"dep","4",5
5,0,76,76,76,2821,1160,2.06887189025105,"dep","4",5
6,0,74,74,74,2812,1082,2.11220235057517,"dep","4",5
7,0,77,77,77,2895,1081,1.68496017479993,"dep","4",5
8,0,66,66,66,2868,1063,1.82323943129539,"dep","4",5
9,0,70,70,70,2841,1050,1.96171053676129,"dep","4",5
10,0,87,87,87,2947,1044,1.41589473445456,"dep","4",5
11,0,75,75,75,2942,941,1.43767781469847,"dep","4",5
12,0,85,85,85,2887,945,1.72091815325992,"dep","4",5
13,0,74,74,74,2828,978,2.02585935107795,"dep","4",5
14,0,81,81,81,2928,986,1.51146292873047,"dep","4",5
15,0,70,70,70,2767,897,2.3367204599839,"dep","4",5
16,0,66,66,66,2735,801,2.49774204157547,"dep","4",5
17,0,59,59,59,2761,1028,2.37262910585149,"dep","4",5
18,0,75,75,75,2734,1075,2.51340239896269,"dep","4",5
19,0,74,74,74,2746,1111,2.45301930586585,"dep","4",5
20,0,76,76,76,2659,1165,2.90288321595579,"dep","4",5
21,0,73,73,73,2581,1116,3.3024717329916,"dep","4",5
22,0,73,73,73,2490,1126,3.77123550736965,"dep","4",5
23,0,70,70,70,2540,1047,3.51085260328657,"dep","4",5
24,0,73,73,73,2605,934,3.17195961909946,"dep","4",5
25,0,75,75,75,2516,873,3.62770507048323,"dep","4",5
26,0,61,61,61,2463,815,3.8982724141972,"dep","4",5
27,0,66,66,66,2324,1218,4.62917314038808,"dep","4",5
28,0,76,76,76,2420,1132,4.13175809262431,"dep","4",5
29,0,71,71,71,2396,1038,4.25168014334804,"dep","4",5
30,0,76,76,76,2408,980,4.18769028960689,"dep","4",5
31,0,78,78,78,2422,930,4.11371332660444,"dep","4",5
32,0,67,67,67,2378,942,4.34064325164158,"dep","4",5
33,0,84,84,84,2314,930,4.66959297776064,"dep","4",5
34,0,77,77,77,2310,890,4.68864632122511,"dep","4",5
35,0,87,87,87,2288,970,4.80495064850622,"dep","4",5
36,0,80,80,80,2288,1024,4.807022617387,"dep","4",5
37,0,81,81,81,2271,1049,4.89548143695824,"dep","4",5
38,0,75,75,75,2267,975,4.9132302074237,"dep","4",5
39,0,82,82,82,2217,970,5.17039004880335,"dep","4",5
40,0,83,83,83,2194,955,5.28819627945307,"dep","4",5
41,0,71,71,71,2226,1017,5.12587012486249,"dep","4",5
42,0,82,82,82,2222,1024,5.14672684864912,"dep","4",5
43,0,77,77,77,2209,1041,5.21429057463965,"dep","4",5
44,0,80,80,80,2185,1060,5.33854841209537,"dep","4",5
45,0,59,59,59,2215,1115,5.18624773656018,"dep","4",5
46,0,80,80,80,2221,1166,5.15732239321667,"dep","4",5
47,0,85,85,85,2127,1108,5.63891812301772,"dep","4",5
48,0,92,92,92,2122,1066,5.66304176070101,"dep","4",5
49,0,80,80,80,2065,948,5.95189505199769,"dep","4",5
50,0,91,91,91,2040,951,6.080686006555,"dep","4",5
51,0,76,76,76,1941,928,6.58935984818414,"dep","4",5
52,0,124,124,124,1643,1036,8.12731986043224,"dep","4",5
53,0,99,99,99,1463.667,916,9.04574849885269,"dep","4",5
54,0,107,107,107,1430.333,924,9.21762668212799,"dep","4",5
55,0,144,144,144,1066.333,1057.333,11.0962629476318,"dep","4",5
56,0,117,117,117,1110.333,906.667,10.8640124367276,"dep","4",5
57,0,144,144,144,938.333,905.333,11.7492510662266,"dep","4",5
58,0,190,190,190,799.667,885.333,12.4622022602266,"dep","4",5
59,0,188,188,188,766.333,917.333,12.63500131856,"dep","4",5
60,0,185,185,185,717,816,12.8850318110165,"dep","4",5
61,0,193,193,193,665,866.667,13.1546216513376,"dep","4",5
62,0,178,178,178,687.667,1098.667,13.0468556282629,"dep","4",5
63,0,166,166,166,801,1118.667,12.4642942416957,"dep","4",5
64,0,118,118,118,867.667,1053.333,12.1186500867573,"dep","4",5
65,0,113,113,113,959.667,1152,11.6489088089865,"dep","4",5
66,0,117,117,117,1021,1174.667,11.3340955126242,"dep","4",5
67,0,160,160,160,989,1100,11.4959356370331,"dep","4",5
3,0,81,81,81,2862,1150,1.9188461833125,"dep","4",60
4,0,81,81,81,2818,1164,2.14514229798095,"dep","4",60
5,0,82,82,82,2844,1090,2.00962934978065,"dep","4",60
6,0,78,78,78,2854,998,1.95577616162903,"dep","4",60
7,0,78,78,78,2766,990,2.40738659752902,"dep","4",60
8,0,73,73,73,2702,990,2.7359892245976,"dep","4",60
9,0,68,68,68,2658,918,2.95993994383339,"dep","4",60
10,0,75,75,75,2624,1016,3.13718274937522,"dep","4",60
11,0,74,74,74,2624,1114,3.13985540928686,"dep","4",60
12,0,77,77,77,2408,1156,4.25003470131975,"dep","4",60
13,0,76,76,76,2308,1128,4.7627126889968,"dep","4",60
14,0,90,90,90,2204,1052,5.29461928294973,"dep","4",60
15,0,71,71,71,2248,974,5.06657775772673,"dep","4",60
16,0,76,76,76,2300,882,4.79707909556135,"dep","4",60
17,0,80,80,80,2164,956,5.49737780903579,"dep","4",60
18,0,90,90,90,2028,1080,6.19904012450595,"dep","4",60
19,0,93,93,93,2006,1128,6.31330633547669,"dep","4",60
20,0,93,93,93,1934,1172,6.68418426068509,"dep","4",60
21,0,112,112,112,1920,1138,6.75513883599924,"dep","4",60
22,0,105,105,105,1924,1100,6.7335648342907,"dep","4",60
23,0,104,104,104,1824,1004,7.24438832325355,"dep","4",60
24,0,89,89,89,1566,1214,8.57479479200587,"dep","4",60
25,0,128,128,128,1470,1172,9.06655330693233,"dep","4",60
26,0,73,73,73,1566,972,8.5681949583465,"dep","4",60
27,0,137,137,137,1500,918,8.90559372735559,"dep","4",60
28,0,122,122,122,1316,1128,9.85605340855986,"dep","4",60
29,0,114,114,114,1259.667,1018,10.1422905433982,"dep","4",60
30,0,132,132,132,1253,954,10.1747762846353,"dep","4",60
31,0,172,172,172,1185,991.333,10.5249347229618,"dep","4",60
32,0,143,143,143,1070.333,1030,11.1147373358991,"dep","4",60
33,0,108,108,108,1143.667,912.667,10.7350101591797,"dep","4",60
34,0,157,157,157,1135.667,898,10.7756854885538,"dep","4",60
35,0,144,144,144,1119.667,876.667,10.8572543508935,"dep","4",60
36,0,197,197,197,1038.333,918,11.275984180963,"dep","4",60
37,0,144,144,144,1202.333,1222,10.4422306492338,"dep","4",60
38,0,155,155,155,1105,1224.667,10.942051500959,"dep","4",60
39,0,194,194,194,881,1227.333,12.0922334029575,"dep","4",60
40,0,161,161,161,798.333,1167.333,12.5150438519982,"dep","4",60
41,0,133,133,133,797,1098,12.5199971762467,"dep","4",60
42,0,116,116,116,793,1074,12.5398803114806,"dep","4",60
43,0,182,182,182,762.333,1020.667,12.6958829487182,"dep","4",60
44,0,173,173,173,811.667,956.667,12.4408362568542,"dep","4",60
45,0,132,132,132,918.333,959.333,11.8932413419424,"dep","4",60
46,0,154,154,154,918.333,982,11.8938595172711,"dep","4",60
47,0,102,102,102,910.333,904.667,11.932825816992,"dep","4",60
48,0,122,122,122,735.667,896.667,12.8294155541033,"dep","4",60
49,0,184,184,184,694.333,880.667,13.0412051543905,"dep","4",60
50,0,194,194,194,690.333,898,13.0622155248501,"dep","4",60
51,0,170,170,170,665,892.667,13.1921402448039,"dep","4",60
52,0,185,185,185,673,924.667,13.1519376216976,"dep","4",60
53,0,192,192,192,681,962,13.1118804403801,"dep","4",60
54,0,189,189,189,581,964.667,13.6253947797052,"dep","4",60
55,0,197,197,197,593,916.667,13.562472729214,"dep","4",60
56,0,189,189,189,599.667,867.333,13.5268961386052,"dep","4",60
57,0,199,199,199,643.667,950,13.3032363302191,"dep","4",60
58,0,173,173,173,717,1038,12.9291141376876,"dep","4",60
59,0,168,168,168,733,1095.333,12.8485270687849,"dep","4",60
60,0,129,129,129,701,1103.333,13.0130465586385,"dep","4",60
61,0,112,112,112,687.667,1102,13.0814673741765,"dep","4",60
62,0,180,180,180,638.333,1142,13.3358595370825,"dep","4",60
63,0,167,167,167,659.667,1166,13.2269764340736,"dep","4",60
64,0,189,189,189,598.333,1168.667,13.5419634424888,"dep","4",60
65,0,142,142,142,653,1215.333,13.2625529974103,"dep","4",60
66,0,190,190,190,703.667,1146,13.0005166871656,"dep","4",60
67,0,170,170,170,673,1122,13.1573192951501,"dep","4",60
68,0,181,181,181,650.333,1103.333,13.2731920165398,"dep","4",60
69,0,132,132,132,1030.333,1175.333,11.3240775051939,"dep","4",60
3,0,113,113,113,2888.667,1351.333,0.977051061670437,"dep","5",1
4,0,78,78,78,2782,1462,1.53328910887721,"dep","5",1
5,0,79,79,79,2848.667,1179.333,1.17159784604219,"dep","5",1
6,0,104,104,104,2840.667,1187.333,1.21329583836528,"dep","5",1
7,0,68,68,68,2811.333,1278,1.37022580497015,"dep","5",1
8,0,77,77,77,2811.333,1318,1.37285659312933,"dep","5",1
9,0,57,57,57,2724.667,1298,1.81756597721874,"dep","5",1
10,0,58,58,58,2734,1272.667,1.76786774166114,"dep","5",1
11,0,73,73,73,2750,1272.667,1.68552407227864,"dep","5",1
12,0,76,76,76,2724.667,1230,1.81309363734812,"dep","5",1
13,0,75,75,75,2744.667,1206,1.70858557772448,"dep","5",1
14,0,65,65,65,2751.333,1176.667,1.67234992374116,"dep","5",1
15,0,68,68,68,2702,1167.333,1.92562729442715,"dep","5",1
16,0,63,63,63,2658,1164.667,2.15189704319822,"dep","5",1
17,0,70,70,70,2651.333,1188.667,2.18778709382955,"dep","5",1
18,0,69,69,69,2596.667,1187.333,2.46903679644844,"dep","5",1
19,0,78,78,78,2583.333,1208.667,2.53906308278478,"dep","5",1
20,0,82,82,82,2542,1179.333,2.74985322469993,"dep","5",1
21,0,77,77,77,2540.667,1146,2.7545211801126,"dep","5",1
22,0,45,45,45,2486,1134,3.03507452954817,"dep","5",1
23,0,68,68,68,2504.667,1256.667,2.94707297205355,"dep","5",1
24,0,66,66,66,2464.667,1266,3.15354597415704,"dep","5",1
25,0,63,63,63,2470,1296.667,3.12811675936793,"dep","5",1
26,0,76,76,76,2487.333,1335.333,3.04145588440407,"dep","5",1
27,0,73,73,73,2508.667,1332.667,2.93148555221037,"dep","5",1
28,0,92,92,92,2542,1350,2.76107794276902,"dep","5",1
29,0,53,53,53,2591.333,1419.333,2.5117466885521,"dep","5",1
30,0,62,62,62,2638,1338,2.26622669002625,"dep","5",1
31,0,69,69,69,2638,1323.333,2.26526204577798,"dep","5",1
32,0,59,59,59,2688.667,1315.333,2.00397921960844,"dep","5",1
33,0,51,51,51,2679.333,1294,2.05061339263946,"dep","5",1
34,0,72,72,72,2384.667,1184.667,3.55991507373578,"dep","5",1
35,0,65,65,65,2422,1303.333,3.37558618836216,"dep","5",1
36,0,82,82,82,2376.667,1303.333,3.60889153611947,"dep","5",1
37,0,74,74,74,2383.333,1375.333,3.57932052354952,"dep","5",1
38,0,79,79,79,2315.333,1395.333,3.93059651250475,"dep","5",1
39,0,69,69,69,2238,1376.667,4.32736154173258,"dep","5",1
40,0,85,85,85,2268.667,1363.333,4.16865748669014,"dep","5",1
41,0,92,92,92,2244.667,1295.333,4.28770065089328,"dep","5",1
42,0,73,73,73,2248.667,1271.333,4.26553626065214,"dep","5",1
43,0,70,70,70,2327.333,1194,3.85559714865654,"dep","5",1
44,0,84,84,84,2240.667,1124.667,4.29706191593951,"dep","5",1
45,0,92,92,92,2147.333,1123.333,4.77731568153856,"dep","5",1
46,0,59,59,59,2450,1402,3.23797406632534,"dep","5",1
47,0,73,73,73,2467.333,1400.667,3.14868246897201,"dep","5",1
48,0,67,67,67,2516.667,1396.667,2.89452297857382,"dep","5",1
49,0,92,92,92,2422,1419.333,3.3832154740238,"dep","5",1
50,0,98,98,98,2426,1388.667,3.36061266293594,"dep","5",1
51,0,79,79,79,2423.333,1355.333,3.37214595601367,"dep","5",1
52,0,115,115,115,2014,1244,5.47144744376974,"dep","5",1
53,0,144,144,144,1826,1126,6.43122473394454,"dep","5",1
54,0,119,119,119,1650,1120,7.33661047892818,"dep","5",1
55,0,99,99,99,2010,1330,5.49768955565761,"dep","5",1
56,0,93,93,93,2102,1358,5.02605500841966,"dep","5",1
57,0,94,94,94,2116,1234,4.94584885441649,"dep","5",1
58,0,112,112,112,1694,1184,7.114374649181,"dep","5",1
3,0,111,111,111,2921,1361.333,0.809027221187184,"dep","5",15
4,0,60,60,60,2817.667,1432,1.34318172637593,"dep","5",15
5,0,59,59,59,2840.333,1246,1.21489664842576,"dep","5",15
6,0,72,72,72,2824.333,1224,1.29545646094209,"dep","5",15
7,0,79,79,79,2881.667,1116.667,0.994639914900762,"dep","5",15
8,0,61,61,61,2820.333,1122,1.30930335802058,"dep","5",15
9,0,59,59,59,2749.667,1119.333,1.67126838847769,"dep","5",15
10,0,48,48,48,2715,1131.333,1.84970740044053,"dep","5",15
11,0,67,67,67,2757,1136.667,1.63481968713493,"dep","5",15
12,0,61,61,61,2743.667,1176,1.70571175153541,"dep","5",15
13,0,58,58,58,2636.333,1170,2.25537031979489,"dep","5",15
14,0,59,59,59,2625,1170,2.31344804827562,"dep","5",15
15,0,70,70,70,2611,1150,2.38388897446536,"dep","5",15
16,0,78,78,78,2657.667,1150,2.14473664454296,"dep","5",15
17,0,84,84,84,2697.667,1178.667,1.94161985890002,"dep","5",15
18,0,68,68,68,2633.667,1246.667,2.27403233947198,"dep","5",15
19,0,66,66,66,2705.667,1228.667,1.90388326026852,"dep","5",15
20,0,74,74,74,2731.667,1233.333,1.77094648353802,"dep","5",15
21,0,69,69,69,2703,1272,1.92037659392417,"dep","5",15
22,0,72,72,72,2723,1284,1.8186660265297,"dep","5",15
23,0,60,60,60,2689.667,1302.667,1.9907035223274,"dep","5",15
24,0,57,57,57,2643.667,1412,2.23356764126395,"dep","5",15
25,0,44,44,44,2629,1405.333,2.30829619826856,"dep","5",15
26,0,44,44,44,2585.667,1409.333,2.53062377655322,"dep","5",15
27,0,77,77,77,2600.333,1381.333,2.45363960457675,"dep","5",15
28,0,73,73,73,2560.333,1390,2.65919105296159,"dep","5",15
29,0,71,71,71,2523,1407.333,2.85164017931331,"dep","5",15
30,0,39,39,39,2484.333,1405.333,3.04966483376865,"dep","5",15
31,0,86,86,86,2460.333,1430,3.17426519154075,"dep","5",15
32,0,73,73,73,2482.333,1354.667,3.05661006345526,"dep","5",15
33,0,62,62,62,2533.667,1296.667,2.78975860821182,"dep","5",15
34,0,76,76,76,2541.667,1308,2.74950041788801,"dep","5",15
35,0,68,68,68,2554.333,1259.333,2.68141780086718,"dep","5",15
36,0,81,81,81,2513,1239.333,2.89193095440748,"dep","5",15
37,0,57,57,57,2684.333,1369.333,2.02238592931734,"dep","5",15
38,0,88,88,88,2304.667,1420.667,3.9713912872787,"dep","5",15
39,0,81,81,81,2411.333,1420.667,3.42476471125063,"dep","5",15
40,0,93,93,93,2404.667,1375.333,3.45596930247184,"dep","5",15
41,0,68,68,68,2420.667,1371.333,3.37371395153773,"dep","5",15
42,0,82,82,82,2359.333,1371.333,3.68802961364286,"dep","5",15
43,0,78,78,78,2370,1352.667,3.63214764001965,"dep","5",15
44,0,82,82,82,2378,1312.667,3.58854186994201,"dep","5",15
45,0,69,69,69,2434,1310,3.30138720078376,"dep","5",15
46,0,81,81,81,2430,1192.667,3.31423418668688,"dep","5",15
47,0,51,51,51,2359.333,1226,3.67855201037861,"dep","5",15
48,0,104,104,104,2290,1238,4.0346423534553,"dep","5",15
49,0,78,78,78,2230,1247.333,4.34273035729612,"dep","5",15
50,0,85,85,85,2182,1120.667,4.5804535820123,"dep","5",15
51,0,95,95,95,2130,1234,4.85432649008931,"dep","5",15
52,0,85,85,85,2120.667,1291.333,4.90589376406156,"dep","5",15
53,0,98,98,98,2131.333,1338,4.85427747707331,"dep","5",15
54,0,78,78,78,2123.333,1391.333,4.8987527322942,"dep","5",15
55,0,88,88,88,2123.333,1419.333,4.90057869674411,"dep","5",15
56,0,94,94,94,2040.667,1330,5.31838785010301,"dep","5",15
57,0,98,98,98,2071.333,1374,5.16410451641363,"dep","5",15
58,0,87,87,87,1970,1255.333,5.67566266805938,"dep","5",15
59,0,82,82,82,1842,1378,6.33961814406005,"dep","5",15
60,0,61,61,61,1830,1402,6.40267913059806,"dep","5",15
61,0,103,103,103,1826,1410,6.42369945944406,"dep","5",15
62,0,130,130,130,1805.667,1321.333,6.52211685104335,"dep","5",15
63,0,124,124,124,1776.333,1334.667,6.67331306576508,"dep","5",15
64,0,80,80,80,1763,1432,6.74798748509751,"dep","5",15
65,0,105,105,105,1675,1429.333,7.19878330576772,"dep","5",15
66,0,113,113,113,1669.667,1488,7.22993894918594,"dep","5",15
67,0,105,105,105,1621.667,1430.667,7.47218358794519,"dep","5",15
68,0,119,119,119,1737.667,1212,6.86346353655433,"dep","5",15
69,0,144,144,144,1643,1193.333,7.34738203171526,"dep","5",15
70,0,72,72,72,1476.333,1134.667,8.19766731636071,"dep","5",15
71,0,105,105,105,1436.333,1133.333,8.40256656937185,"dep","5",15
72,0,150,150,150,1431,1180,8.43293965659725,"dep","5",15
73,0,138,138,138,1303,1169.333,9.08820002031348,"dep","5",15
74,0,200,200,200,1279,1182.667,9.21206131897448,"dep","5",15
75,0,147,147,147,1293.667,1345.333,9.1475059272635,"dep","5",15
76,0,159,159,159,1235,1381.333,9.45050179991672,"dep","5",15
77,0,133,133,133,1256.333,1433.333,9.34456858647789,"dep","5",15
78,0,176,176,176,755,1428,11.9133800618324,"dep","5",15
79,0,147,147,147,739,1312,11.9878098508383,"dep","5",15
80,0,184,184,184,641.667,1156,12.4764347802378,"dep","5",15
81,0,190,190,190,541.333,1303.667,13.0002418437818,"dep","5",15
82,0,196,196,196,496,1153,13.222732432869,"dep","5",15
83,0,203,203,203,446.667,1150.333,13.4753731730517,"dep","5",15
84,0,118,118,118,1568,1118.333,7.72684026896246,"dep","5",15
85,0,133,133,133,1440,1421,8.40253408785543,"dep","5",15
86,0,194,194,194,593.333,1274.333,12.7318467638416,"dep","5",15
3,0,89,89,89,2928.333,1369.333,0.745525089808502,"dep","5",30
4,0,65,65,65,2808.333,1422.667,1.36676426611603,"dep","5",30
5,0,67,67,67,2736.333,1322.667,1.72867980369417,"dep","5",30
6,0,71,71,71,2681.667,1324,2.00980163493904,"dep","5",30
7,0,65,65,65,2679,1306.667,2.02208961898566,"dep","5",30
8,0,70,70,70,2728.333,1296,1.767616594537,"dep","5",30
9,0,69,69,69,2705.667,1276,1.88249136424066,"dep","5",30
10,0,78,78,78,2712.333,1229.333,1.84439647271802,"dep","5",30
11,0,71,71,71,2831,1241.333,1.23536896538719,"dep","5",30
12,0,73,73,73,2803,1137.333,1.37077284436021,"dep","5",30
13,0,68,68,68,2824.333,1120,1.25968798876097,"dep","5",30
14,0,124,124,124,2879,1120,0.978670362722636,"dep","5",30
15,0,48,48,48,2755,1148,1.61839353567354,"dep","5",30
16,0,63,63,63,2719,1136,1.80246843737919,"dep","5",30
17,0,53,53,53,2719,1113.333,1.80060906759445,"dep","5",30
18,0,84,84,84,2672.333,1149.333,2.04345548704023,"dep","5",30
19,0,58,58,58,2629.667,1170.667,2.26453157676388,"dep","5",30
20,0,81,81,81,2599,1140,2.41966075486286,"dep","5",30
21,0,70,70,70,2657.667,1217.333,2.12442460045824,"dep","5",30
22,0,73,73,73,2623,1252,2.30547525433957,"dep","5",30
23,0,48,48,48,2644.333,1417.333,2.20937445667034,"dep","5",30
24,0,81,81,81,2621.667,1396,2.32413988063248,"dep","5",30
25,0,73,73,73,2581.667,1422.667,2.53194876908136,"dep","5",30
26,0,77,77,77,2611,1378.667,2.37755214456105,"dep","5",30
27,0,58,58,58,2557.667,1394.667,2.65302477394658,"dep","5",30
28,0,77,77,77,2587,1349.333,2.49851872165493,"dep","5",30
29,0,77,77,77,2541.667,1300,2.72750781734695,"dep","5",30
30,0,79,79,79,2560.333,1248,2.62728904100548,"dep","5",30
31,0,82,82,82,2491,1229.333,2.98216650260704,"dep","5",30
